Date,Service,Resource,Duration,Status Code,Complete Trace,Type,Version,grpc.status.metadata.providedFields,Maven user id,payload_size,url,@url,URL,Git Repository URL
"2023-12-05T13:19:11.885Z","""api""","""GET /api/v1/care_advocates/pooled_availability""","""719.76ms""","""200""","true","""web""","""1fcceb156fa2fc5b2931a3ab6a3e674ea7710af0""",,"457141",,,,"""http://api.default.svc.cluster.local/api/v1/care_advocates/pooled_availability?ca_ids=256872,260563,334781,334786,338751,338752,346364,346248,346347,359689,158821,263687&start_at=2023-12-05+13:19:10&end_at=2023-12-06+04:59:59""",
"2023-12-05T13:15:43.591Z","""api""","""GET /api/v1/care_advocates/pooled_availability""","""308.53ms""","""200""","true","""web""","""1fcceb156fa2fc5b2931a3ab6a3e674ea7710af0""",,"457140",,,,"""http://api.default.svc.cluster.local/api/v1/care_advocates/pooled_availability?ca_ids=334785,398817,409410,446911&start_at=2023-12-05+13:15:43&end_at=2023-12-05+22:59:59""",
"2023-12-05T13:12:20.371Z","""api""","""GET /api/v1/care_advocates/pooled_availability""","""789.92ms""","""200""","true","""web""","""1fcceb156fa2fc5b2931a3ab6a3e674ea7710af0""",,"457139",,,,"""http://api.default.svc.cluster.local/api/v1/care_advocates/pooled_availability?ca_ids=276218,409414,409412&start_at=2023-12-05+13:12:19&end_at=2023-12-05+23:59:59""",
"2023-12-05T13:10:18.627Z","""api""","""GET /api/v1/care_advocates/pooled_availability""","""1710.4ms""","""200""","true","""web""","""1fcceb156fa2fc5b2931a3ab6a3e674ea7710af0""",,"457138",,,,"""http://api.default.svc.cluster.local/api/v1/care_advocates/pooled_availability?ca_ids=307824,338758,353669,263690,334786,359689,346364,346249,353666,263687,359696,346254,346248,338751,307818,338787,359698,276211,353695,260563,216492,353670,334781,334778,338752,263688,338782,346406,263694&start_at=2023-12-05+13:10:16&end_at=2023-12-06+04:59:59""",
"2023-12-05T13:00:20.661Z","""api""","""GET /api/v1/care_advocates/pooled_availability""","""364.53ms""","""200""","true","""web""","""1fcceb156fa2fc5b2931a3ab6a3e674ea7710af0""",,"457136",,,,"""http://api.default.svc.cluster.local/api/v1/care_advocates/pooled_availability?ca_ids=276218,409414,409412&start_at=2023-12-06+00:00:00&end_at=2023-12-06+23:59:59""",
"2023-12-05T13:00:15.864Z","""api""","""GET /api/v1/care_advocates/pooled_availability""","""253.18ms""","""200""","true","""web""","""1fcceb156fa2fc5b2931a3ab6a3e674ea7710af0""",,"457136",,,,"""http://api.default.svc.cluster.local/api/v1/care_advocates/pooled_availability?ca_ids=276218,409414,409412&start_at=2023-12-05+13:00:15&end_at=2023-12-05+23:59:59""",
"2023-12-05T12:35:39.242Z","""api""","""GET /api/v1/care_advocates/pooled_availability""","""222.15ms""","""200""","true","""web""","""1fcceb156fa2fc5b2931a3ab6a3e674ea7710af0""",,"457135",,,,"""http://api.default.svc.cluster.local/api/v1/care_advocates/pooled_availability?ca_ids=353676,334785,398817,256820,409410,359697&start_at=2023-12-05+12:35:37&end_at=2023-12-05+21:59:59""",
"2023-12-05T10:50:01.565Z","""api""","""GET /api/v1/care_advocates/pooled_availability""","""233.52ms""","""200""","true","""web""","""1fcceb156fa2fc5b2931a3ab6a3e674ea7710af0""",,"457128",,,,"""http://api.default.svc.cluster.local/api/v1/care_advocates/pooled_availability?ca_ids=353676,398801,409414&start_at=2023-12-07+18:30:00&end_at=2023-12-08+18:29:59""",
"2023-12-05T10:50:00.198Z","""api""","""GET /api/v1/care_advocates/pooled_availability""","""194.53ms""","""200""","true","""web""","""1fcceb156fa2fc5b2931a3ab6a3e674ea7710af0""",,"457128",,,,"""http://api.default.svc.cluster.local/api/v1/care_advocates/pooled_availability?ca_ids=353676,398801,409414&start_at=2023-12-08+18:30:00&end_at=2023-12-09+18:29:59""",
"2023-12-05T10:49:59.073Z","""api""","""GET /api/v1/care_advocates/pooled_availability""","""167.25ms""","""200""","true","""web""","""1fcceb156fa2fc5b2931a3ab6a3e674ea7710af0""",,"457128",,,,"""http://api.default.svc.cluster.local/api/v1/care_advocates/pooled_availability?ca_ids=353676,398801,409414&start_at=2023-12-05+10:49:58&end_at=2023-12-05+18:29:59""",
"2023-12-05T10:49:51.577Z","""api""","""GET /api/v1/care_advocates/pooled_availability""","""156.17ms""","""200""","true","""web""","""1fcceb156fa2fc5b2931a3ab6a3e674ea7710af0""",,"457128",,,,"""http://api.default.svc.cluster.local/api/v1/care_advocates/pooled_availability?ca_ids=353676,398801,409414&start_at=2023-12-08+18:30:00&end_at=2023-12-09+18:29:59""",
"2023-12-05T10:49:49.263Z","""api""","""GET /api/v1/care_advocates/pooled_availability""","""166.38ms""","""200""","true","""web""","""1fcceb156fa2fc5b2931a3ab6a3e674ea7710af0""",,"457128",,,,"""http://api.default.svc.cluster.local/api/v1/care_advocates/pooled_availability?ca_ids=353676,398801,409414&start_at=2023-12-10+18:30:00&end_at=2023-12-11+18:29:59""",
"2023-12-05T10:49:47.923Z","""api""","""GET /api/v1/care_advocates/pooled_availability""","""115.11ms""","""200""","true","""web""","""1fcceb156fa2fc5b2931a3ab6a3e674ea7710af0""",,"457128",,,,"""http://api.default.svc.cluster.local/api/v1/care_advocates/pooled_availability?ca_ids=353676,398801,409414&start_at=2023-12-05+10:49:47&end_at=2023-12-05+18:29:59""",
"2023-12-05T10:49:34.814Z","""api""","""GET /api/v1/care_advocates/pooled_availability""","""148.18ms""","""200""","true","""web""","""1fcceb156fa2fc5b2931a3ab6a3e674ea7710af0""",,"457128",,,,"""http://api.default.svc.cluster.local/api/v1/care_advocates/pooled_availability?ca_ids=353676,398801,409414&start_at=2023-12-08+18:30:00&end_at=2023-12-09+18:29:59""",
"2023-12-05T10:49:29.019Z","""api""","""GET /api/v1/care_advocates/pooled_availability""","""168.87ms""","""200""","true","""web""","""1fcceb156fa2fc5b2931a3ab6a3e674ea7710af0""",,"457128",,,,"""http://api.default.svc.cluster.local/api/v1/care_advocates/pooled_availability?ca_ids=353676,398801,409414&start_at=2023-12-07+18:30:00&end_at=2023-12-08+18:29:59""",
"2023-12-05T10:48:53.107Z","""api""","""GET /api/v1/care_advocates/pooled_availability""","""185.95ms""","""200""","true","""web""","""1fcceb156fa2fc5b2931a3ab6a3e674ea7710af0""",,"457128",,,,"""http://api.default.svc.cluster.local/api/v1/care_advocates/pooled_availability?ca_ids=353676,398801,409414&start_at=2023-12-10+18:30:00&end_at=2023-12-11+18:29:59""",
"2023-12-05T10:48:45.721Z","""api""","""GET /api/v1/care_advocates/pooled_availability""","""165.44ms""","""200""","true","""web""","""1fcceb156fa2fc5b2931a3ab6a3e674ea7710af0""",,"457129",,,,"""http://api.default.svc.cluster.local/api/v1/care_advocates/pooled_availability?ca_ids=276218,409414,409412&start_at=2023-12-09+00:00:00&end_at=2023-12-09+23:59:59""",
"2023-12-05T10:48:44.725Z","""api""","""GET /api/v1/care_advocates/pooled_availability""","""286.64ms""","""200""","true","""web""","""1fcceb156fa2fc5b2931a3ab6a3e674ea7710af0""",,"457129",,,,"""http://api.default.svc.cluster.local/api/v1/care_advocates/pooled_availability?ca_ids=276218,409414,409412&start_at=2023-12-06+00:00:00&end_at=2023-12-06+23:59:59""",
"2023-12-05T10:48:40.889Z","""api""","""GET /api/v1/care_advocates/pooled_availability""","""565.72ms""","""200""","true","""web""","""1fcceb156fa2fc5b2931a3ab6a3e674ea7710af0""",,"457128",,,,"""http://api.default.svc.cluster.local/api/v1/care_advocates/pooled_availability?ca_ids=353676,398801,409414&start_at=2023-12-05+18:30:00&end_at=2023-12-06+18:29:59""",
"2023-12-05T10:48:39.156Z","""api""","""GET /api/v1/care_advocates/pooled_availability""","""283.76ms""","""200""","true","""web""","""1fcceb156fa2fc5b2931a3ab6a3e674ea7710af0""",,"457129",,,,"""http://api.default.svc.cluster.local/api/v1/care_advocates/pooled_availability?ca_ids=276218,409414,409412&start_at=2023-12-05+10:48:38&end_at=2023-12-05+23:59:59""",
"2023-12-05T10:48:38.166Z","""api""","""GET /api/v1/care_advocates/pooled_availability""","""608.8ms""","""200""","true","""web""","""1fcceb156fa2fc5b2931a3ab6a3e674ea7710af0""",,"457128",,,,"""http://api.default.svc.cluster.local/api/v1/care_advocates/pooled_availability?ca_ids=353676,398801,409414&start_at=2023-12-05+10:48:37&end_at=2023-12-05+18:29:59""",
"2023-12-05T10:48:21.736Z","""api""","""GET /api/v1/care_advocates/pooled_availability""","""295.72ms""","""200""","true","""web""","""1fcceb156fa2fc5b2931a3ab6a3e674ea7710af0""",,"457129",,,,"""http://api.default.svc.cluster.local/api/v1/care_advocates/pooled_availability?ca_ids=276218,409414,409412&start_at=2023-12-08+00:00:00&end_at=2023-12-08+23:59:59""",
"2023-12-05T10:48:18.531Z","""api""","""GET /api/v1/care_advocates/pooled_availability""","""131.49ms""","""200""","true","""web""","""1fcceb156fa2fc5b2931a3ab6a3e674ea7710af0""",,"457129",,,,"""http://api.default.svc.cluster.local/api/v1/care_advocates/pooled_availability?ca_ids=276218,409414,409412&start_at=2023-12-10+00:00:00&end_at=2023-12-10+23:59:59""",
"2023-12-05T10:48:16.602Z","""api""","""GET /api/v1/care_advocates/pooled_availability""","""144.61ms""","""200""","true","""web""","""1fcceb156fa2fc5b2931a3ab6a3e674ea7710af0""",,"457129",,,,"""http://api.default.svc.cluster.local/api/v1/care_advocates/pooled_availability?ca_ids=276218,409414,409412&start_at=2023-12-09+00:00:00&end_at=2023-12-09+23:59:59""",
"2023-12-05T10:48:15Z","""api""","""GET /api/v1/care_advocates/pooled_availability""","""240.01ms""","""200""","true","""web""","""1fcceb156fa2fc5b2931a3ab6a3e674ea7710af0""",,"457129",,,,"""http://api.default.svc.cluster.local/api/v1/care_advocates/pooled_availability?ca_ids=276218,409414,409412&start_at=2023-12-06+00:00:00&end_at=2023-12-06+23:59:59""",
"2023-12-05T10:48:07.626Z","""api""","""GET /api/v1/care_advocates/pooled_availability""","""253ms""","""200""","true","""web""","""1fcceb156fa2fc5b2931a3ab6a3e674ea7710af0""",,"457129",,,,"""http://api.default.svc.cluster.local/api/v1/care_advocates/pooled_availability?ca_ids=276218,409414,409412&start_at=2023-12-05+10:48:06&end_at=2023-12-05+23:59:59""",
